time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-6.12593903282,-7.55208335187,16.0890462066,5.89613805607,0.165611156675,0.0,-4.1349214988,-7.04345119184,4.45002431583,-0.122184524551,0.0529757316711,0.0,439.33118928732506,438.81466866260223,438.87286382701024,440.409489115442
4.439999999999993,-6.37737399874,-7.98230225833,16.3544450707,5.88979834377,0.168568947818,0.0,-4.24648656289,-7.29780923747,4.3955081535,-0.0844834711368,0.0406812579536,0.0,460.717646968678,459.7456759533182,457.73514474184014,460.71622714648134
4.499999999999992,-6.63577271173,-8.42840674607,16.617571517,5.8857723117,0.170865517396,0.0,-4.36697475929,-7.57278913525,4.37414757106,-0.0452052436775,0.0329719199915,0.0,473.41055728449305,472.8174306212473,471.4043160542354,474.4268976028645
4.559999999999991,-6.90131228831,-8.89082193801,16.8785305984,5.88312158419,0.172717727933,0.0,-4.48451408478,-7.84148643087,4.32353628473,-0.0422016607162,0.0262960809479,0.0,466.3281102452386,465.8064611601364,465.6790321003704,465.9129820964869
4.6199999999999894,-7.17349373719,-9.36846069374,17.1339265699,5.88037940487,0.174180419037,0.0,-4.588426428,-8.08046992708,4.18926065566,-0.0538300117484,0.0202369453006,0.0,438.92474704850315,438.4215303516734,440.6617760327423,439.69788907677815
4.679999999999988,-7.45200699019,-9.86069496465,17.3814579363,5.87800882505,0.17531878378,0.0,-4.69554570121,-8.32801851488,4.06129838522,-0.020264218136,0.0163164544925,0.0,443.76085867630957,443.4387705043771,440.32519415330086,443.09308297971626
4.739999999999987,-7.73670302017,-10.3672844366,17.6197454993,5.87661246375,0.176214452378,0.0,-4.79457691869,-8.5590953089,3.88154767151,-0.0300940763237,0.0119950136258,0.0,424.91777410758436,424.5469296117032,425.97432780161313,425.13252891592384
4.799999999999986,-8.02755735314,-10.8882725098,17.8480838955,5.87461584894,0.176689896048,0.0,-4.90076798593,-8.80795034119,3.72939728004,-0.0405526713919,-0.00180513183972,0.0,435.8931142551118,434.7378580758311,435.9104890781866,435.03487141664937
4.859999999999984,-8.32526058811,-11.425335092,18.0694856231,5.8720923228,0.176455108843,0.0,-5.02272606169,-9.09478661208,3.64976296498,-0.0452543035161,-0.00850324280125,0.0,461.51925428659575,460.99019873403864,461.8163454643739,461.44434721651567
4.919999999999983,-8.63028488181,-11.9797310441,18.2858978349,5.86999096035,0.175585117743,0.0,-5.14478058226,-9.385779266,3.56310055531,-0.0199143569479,-0.030538812823,0.0,462.5401186864024,460.8010074999005,459.56174198948,461.5659111038812
4.979999999999982,-8.94228925314,-12.5509475475,18.495160212,5.86884447303,0.17406471021,0.0,-5.25544188334,-9.65566152965,3.41196118371,-0.0175426470922,-0.0165700661039,0.0,440.3464550409485,441.5007097936947,440.3293629103641,440.52563000699513
5.0399999999999805,-9.26145852163,-13.1396992252,18.6979151532,5.86782749984,0.172622773567,0.0,-5.38351699545,-9.97007189706,3.3455444508,-0.0157890520753,-0.0463387833387,0.0,471.79843891292546,469.49355771479935,470.45857019100873,470.59446851363896
5.099999999999979,-9.58792614562,-13.7465890206,18.8945184717,5.86738247439,0.169805570566,0.0,-5.49873473299,-10.2605345279,3.20745097626,0.00553706865436,-0.0482114032208,0.0,448.8052371689239,448.65187893856273,447.1932130027955,448.9276520955918
5.159999999999978,-9.92106358193,-14.3705244012,19.0814459274,5.86752356692,0.166845505141,0.0,-5.60593113377,-10.5384307144,3.02336776021,-0.00493365439989,-0.0516799198919,0.0,433.8916840564697,433.59871068816415,432.8649230626682,431.98254477494964
5.219999999999977,-10.2610712668,-15.0123805344,19.25960301,5.86686847436,0.164227026205,0.0,-5.72761287793,-10.8577346173,2.91448274929,-0.0269128640418,-0.0310982807871,0.0,459.026201404665,460.6559929861284,460.4540539524729,458.71151832686365
5.279999999999975,-10.6075924032,-15.6716786752,19.4267369089,5.86497506677,0.162313309023,0.0,-5.82332465044,-11.1203142337,2.65675035719,-0.0429988576848,-0.0335386079719,0.0,408.6493267260582,408.43119181203747,408.4438001691265,407.0056034762595
5.339999999999974,-10.9602891663,-16.3479910735,19.5805813287,5.86187755037,0.160603027,0.0,-5.93334502023,-11.4247434273,2.47083875993,-0.0807344390322,-0.019972123715,0.0,434.6369197618061,435.77254081119014,435.74908195524756,432.5796904851497
5.399999999999973,-11.3199108071,-17.0435989922,19.7248266703,5.85724825807,0.159885439863,0.0,-6.05410540552,-11.7634336924,2.33610425016,-0.0708189720458,0.000553691090877,0.0,453.32545321342434,454.97241151249295,454.18667980042494,454.97686149363045
5.4599999999999715,-11.6869500941,-17.7601766514,19.8616001752,5.85310894559,0.159924443954,0.0,-6.18063825462,-12.1237043688,2.22153578437,-0.0655599739361,0.000842146602317,0.0,464.61513594321707,464.637743056637,463.44371343933045,463.8536211002319
5.51999999999997,-12.0612150692,-18.4976176668,19.9890146545,5.84881099297,0.160369312329,0.0,-6.29507360698,-12.459139977,2.02462360691,-0.087945174296,0.0180825875873,0.0,438.2731352750463,439.70413429694776,439.91700349448564,438.0546108792651
5.579999999999969,-12.4430119183,-19.2571029069,20.1078683032,5.84310876571,0.161069515795,0.0,-6.43159233622,-12.8582886755,1.93508142467,-0.115563174277,-0.00598036607775,0.0,478.72134917550085,476.8861937036078,480.0841985269276,477.97603394174973
5.639999999999968,-12.8325166815,-20.0394955838,20.2181535186,5.83583147087,0.161072706692,0.0,-6.55203064666,-13.2230597195,1.73952664755,-0.136312311986,0.00999441180017,0.0,446.22123102917783,447.5238749422565,448.45073821246,446.74804243223815
5.699999999999966,-13.2288119614,-20.8428608979,20.3137956532,5.82734604276,0.161744979963,0.0,-6.65807089789,-13.5576248942,1.44739087347,-0.154341300205,0.0135211662009,0.0,416.17756919109087,416.4861460796107,416.37555715428675,414.774185639023
5.759999999999965,-13.6320058148,-21.6679856759,20.3943174487,5.81801855589,0.163191470994,0.0,-6.78188645426,-13.9482225251,1.23456087052,-0.157787755383,0.0396089614997,0.0,447.2572330564746,449.37773703856305,448.5731605198713,448.2704679019674
5.819999999999964,-14.0426258698,-22.516779884,20.461408373,5.80838157231,0.165829678428,0.0,-6.90567987085,-14.3466635607,0.99955690296,-0.16696772276,0.051509844756,0.0,444.52227793416665,445.4978590219957,446.90357836771085,446.1299376403943
5.879999999999963,-14.4613340096,-23.3915105396,20.5171690989,5.79852000355,0.168600582576,0.0,-7.05139836588,-14.8125640674,0.855806405741,-0.159601851687,0.0325262153708,0.0,484.34065916423054,482.9113634749893,481.93468557678597,482.4678114730939
5.939999999999961,-14.8886130422,-24.2939784497,20.5626184692,5.78936542374,0.170356935149,0.0,-7.19135404302,-15.271445981,0.656166052478,-0.141324605618,0.0218092340781,0.0,471.64308411132157,470.81454447733836,471.1433478548918,472.5341245167847
5.99999999999996,-15.3245836692,-25.2250915467,20.5968704029,5.7804409753,0.171351760832,0.0,-7.34103442376,-15.7674018644,0.482178952018,-0.170777791747,0.00325423804056,0.0,487.3795674459828,485.9902021470696,488.6161139103622,486.3952240719376
6.059999999999959,-15.768930887,-26.1846354327,20.6169222063,5.77009923024,0.17127179891,0.0,-7.47063396117,-16.219530184,0.183434424221,-0.175731384896,-0.0126026191387,0.0,453.3013678353823,452.02484718638095,451.3391505577424,450.9109289205243
6.1199999999999575,-16.2212347354,-27.1722168096,20.6193032216,5.76002051733,0.17088438503,0.0,-7.6061867475,-16.7020367784,-0.107219429094,-0.155801613964,0.00363714188579,0.0,461.5339989202767,462.81455992254024,460.55199204507227,462.1000360591762
6.179999999999956,-16.681457173,-28.1885491209,20.6024736009,5.75066973742,0.171703049607,0.0,-7.73472018078,-17.1781745019,-0.456671756828,-0.155935802018,0.0285052279555,0.0,447.0612952840469,449.0837751620759,448.2613375276708,448.22768007808133
6.239999999999955,-17.1490320727,-29.2327988088,20.5621116242,5.74233440897,0.173801335902,0.0,-7.85142005096,-17.6330172255,-0.891212669892,-0.117339373487,0.0454957749263,0.0,421.99223146986685,423.45758569960293,422.3919485376427,425.6887990160484
6.299999999999954,-17.6241307778,-30.306271631,20.4973804127,5.73532286754,0.176989840617,0.0,-7.9854926256,-18.1522791347,-1.2696914494,-0.115916104815,0.065195005009,0.0,450.9239195125539,452.51488734479574,450.84047521340085,450.94349061351704
6.359999999999952,-18.1067548226,-31.4098083458,20.4065181867,5.7282611925,0.18051963626,0.0,-8.10239223761,-18.6357313625,-1.76167430319,-0.121508591399,0.0413802740038,0.0,417.9921746367002,415.91314037268575,415.18836759544075,414.683639025278
6.419999999999951,-18.5975666326,-32.5462201512,20.2906546869,5.72093366702,0.183180875125,0.0,-8.25815251932,-19.2476450499,-2.10489414779,-0.123387262708,0.0497201437359,0.0,478.8223543388293,479.4576030375582,479.47441415040754,479.3193093728558
6.47999999999995,-19.097701414,-33.7198117793,20.1530286569,5.71379551901,0.186241173963,0.0,-8.41318632343,-19.8753545568,-2.48728699986,-0.111348415277,0.0534573772245,0.0,476.9110196997686,477.19796314892994,475.2118260925865,476.12234472847143
